,Sentiment,CleanTweet
7628,2,prices continue to soar in toronto real estate market despite covid19 crisis
7629,2,i have seen a lot on social media of all of these shops charging over inflated prices for toilet roll hand wash baby food etc all of these shops have one thing in common wonder if anyone can work it out coronavirus
7630,2,hey fred was cleaning the stock room while we are closed for covid19 and found this flyer just wondering if youll honour the prices
7631,2,is asking for donations to prepare for an estimated 25 to 50 per cent increase in demand due to the novel pandemic
7632,2,big thanks to all of the elected officials who signed on to s letter to crack down on for more information on how to report price gouging other consumer tips check out our website
7633,2,remember this pandemic remember how you were looking for doctors nurses cleaners janitors social workers supermarket workers they are the ones providing for your everyday essential needs not billionaires remember who to praise next time covid19 covid19 coronavirus
7634,2,greed or preparation be prepared not greedy this article made me feel ashamed to be a part of the developed world do you really need gallons of bleach all the toilet paper kilos of pasta that much hand wash in your home covid19 greed
7635,2,we ve updated our amp the essentials page what s new latest ndis updates changes to community shopping hours amp a list of free online activities for the whole family new videos coming soon so keep checking back visit the page at
7636,2,do the right thing amp support your franchisees by putting a halt to royalties in situations like this your legal rights dont always align with what is the right moral thing to do if landlords can demonstrate leniency then so can you h
7637,2,share values were inflated through stock buybacks who owned stock amp had the abilty to force their stock prices to surge the authors of the tax scam coronavirus gopinsidertrading trumplies
7638,2,genuine ethical question at this stage is it better to a utilize online shopping amp mail delivery b use curbside pickup or delivery or c personally enter a business wearing homemadeavailable ppe in all cases only for truly essential items coronavirus medtwitter
7639,2,i cant wait to go shopping again like in an actual store online shopping is not doing it for me anymore covid2019 clubquarantine
7640,2,retail and consumer goods industry d2c or directtoconsumer has emerged from a goodtohave to a musthave capability covid19
7641,2,also frm tx the downside of curbside grocery pickup coronavirus all pickup times are full please check back later or select a different store
7642,2,nurses cleaners grocery store clerks amp other unionized workers have been on the front lines of the fight against 19 simonblack amp i argue they should emerge from this pandemic with a greater level of respect
7643,2,canada natural gas prices predicted to fade with aeco differential close to 1 under henry hub fading demand will erode canadian natural gas prices that have held up so far against the global economic pause for the covid 19 virus pandemic
7644,2,this is a chaotic time for many of us how best to deal with rent or mortgage payments student loans or other outstanding debts to help you were hosting a facebook live discussion wednesday with the first director of the
7645,2,several top wine estates in the cape winelands have shut some or all of their operations after a member of a dutch wine tour which visited 30 estates and venues during a 10day trip tested positive for covid19 at the weekend
7646,2,even though the cases of keeps going up try not to panic because your immune system response to how you feel so eat good food wash your hands with soap under running water regularly even as you are home
7647,2,listen to a great snippet from uk farmer about his thoughts on coronavirus and food farminguk eatfarmnow
7648,2,woodmacs edgardo gelsomino to aluminium at less than 12000 yuan a tonne means nearly 70 of the chinese producers will be under water and thats certainly not sustainable coronavirus
7649,2,and on that note why arent grocery store workers allowed if not required to wear protective gear they are in the crosshairs of this infection amp their safety is our safety coronavirus foodsafety foodshortages
7650,2,even if nadeem younis wanted to close up shop early his customers wouldnt allow it demand has surged at eastern food market on upper wentworth street reports hamont covid19
7651,2,kuppy what were the variables that kicked off the last tanker boom cycle i see fro ran from 2002 to 2008 but that was a boom period in oil prices and china growth so the opposite to today notwithstanding covid19 impacting
7652,2,kaikohe new world supermarket worker tests positive for covid19 via
7653,2,anyone been in a supermarket over the last few days went to do my normal shop last night amp is the sight that greeted me barmy btw whats so special about tinned tomatoes covid19 dublin
7654,2,govt fixes prices of mask and sanitisers much appreciated decision 19
7655,2,our neighborhood grocery store is limiting the number of people who can go in and dispensing hand sanitizer for every person as they go on good to see leadership at the local level despite an utter lack of it at the national level covid19
7656,2,is coronavirus affecting you at this point we are headed out to stock up on some food and toilet paper as we head into the school closure please stay safe and healthy
7657,2,safety when visiting the supermarket is very important i think this guy might just be ok coronavirus mondaymotivaton
7658,2,just got a fed express delivery the driver was not given a mask just hand sanitizer i gave her one i made for one of my kids it seems inexcusable that she did not have protection everyone still working exposed to others without masks should be issued a mask
7659,2,as the situation with covid19 continues to develop the health and wellbeing of our customers and staff is our top priority our retail store remains open but we have implemented measures to help minimize any risk for our customers and staff
7660,2,dear world how is it being separated from loved ones how is the lockdown did you stock up on enough food did your favourite restaurant close down if anything good can come out of this pandemic i hope its empathy coronavirus covid19 empathy perspectives
7661,2,thank you to local grocery store workers for keeping the shelves stocked and easing peoples minds by providing us some normalcy and being patient with us panic buyers stay safe and stay healthy unsungheroes covid2019 panicbuying
7662,2,so my dollar store is now charging 925 for a 4 pack of toilet tissue that is normally 1 okay coronavirus toiletpaper
7663,2,thank you for helping us spread the word on our urgent needs we have been purchasing truckloads of fresh food to keep up with demand so any monetary donations our community members can provide will make a huge difference right now
7664,2,i would love to hear everyones feedback are you doing online grocery shopping or going to the store coronavirus stayathome foodiefunfair foodpoll polltime panicshopping covid19
7665,2,i hear some concern about buying gift cards as some restaurants may not survive if somehow there were guarantees these could be honored elsewhere or refunded it might boost consumer confidence and give local restaurants some cash coronavirus
7666,2,covid19 dubbed a natural disaster by us credit agencies take steps now to protect your finances covid19 has been labeled a natural disaster by credit agencies heres what the government is doing to help credit scores and how to protect yourself
7667,2,my father is 60 and wants to go to the grocery store for stuff thats on sale im trying to talk him off the edge but he seems pretty determined i dont wanna go on the bus but i want him on the bus even less im stressed covid19 coronavirus covidtoronto
7668,2,were offering protective facemasks and aprons at trade prices for all during the covid19 crisis all protective gear is made from nonwoven pp in a clean sterile environment so you can be assured it is hygienic and safe full details at ppe
7669,2,better never hear anyone trash low end workers again those people at the grocery store those fast food workers theyre some of the ones currently carrying the country through this mess making sure you and your families have food to survive on covid2019
7670,2,food banks amp food pantries in particular expect to see increased demand as well as a dropoff in donated excess food from local stores choose your favorite charity and make a difference more ideas on how to help at makeourmark helpourneighbors
7671,2,beware of fraudulent coronavirus tests vaccines and treatments because covid 19 has never been seen in humans before there are currently no vaccines to prevent or drugs to treat covid 19 approved by the u s food and drug administration fda
7672,2,if soap and water are not readily available use an alcoholbased hand sanitizer with at least 60 alcohol always wash hands with soap and water if hands are visibly dirty coronavirus
7673,2,going to the supermarket or pharmacy is essential sunbathing isnt not difficult to understand really stayhomesavelives
7674,2,thanks for volunteering to help those in need prepare and stock up for this covid19 pandemic you didnt need to drop 10k on all the supplies and food but you still did
7675,2,weve seen how a crisis can often bring out the best in ppl amp wed like to encourage everyone to carry on donating to foodbanks why not check with your local food bank to see which items are most needed to everyone who has already donated thank you gt
7676,2,this true doe spongebob spongebobmemes coronavirus coronamemes toiletpaper spongebobmeme meme memes funny dankmemes memesdaily funnymemes lol dank humor follow like dankmeme lmao love ol edgymemes dailymemes comedy instagram fun offensivememes funny
7677,2,now he has 1000 more masks on order but hes not sure what to do with them oh hey i have and idea you could donate them to your local er nursing home health clinic or even a grocery store to protect the clerks coronavirus covid19
7678,2,dos and donts before heading to your grocery store gtgtgt coronavirus covid19 pandemic groceryshopping health socialdistancing inthistogether
7679,2,oh yeah sure gas prices are gonna go downbut getting the coronavirus is so much less concerning coviddon covid19 trumpcrash trumpisamoron trumpisanidiot
7680,2,whoever would of thought leavin my house to go to the grocery store would be the highlight of my week coronavirus
7681,2,lolol what its like working at a grocery store during covid19
7682,2,bets on when albuterol inhaler prices will be increased coronavirus coronavirusoutbreak
7683,2,because of strategic shopping and creative changes to our meal plans im apparently the first person this week to get everything they ordered from our local grocery stores curbside pickup i think this means i win the hunger games covid2019 coronavirus lockdown covid19
7684,2,please share and help us spreading this message bicester we got you covered 19
7685,2,enjoy the experience its like halloween this was what i ran into
7686,2,first amp opened their free grocery store in nashville earlier than expected to help those affected by the recent tornadoes amp coronavirus and now they are organizing grocery deliveries for elderly neighbors amazing
7687,2,so the uk has had 3 weeks of social restrictions tomorrow new cases of covid19 arent dropping like i was expecting any thoughts why could it be that supermarket shopping is sufficient for it to keep being passed around is the incubation period longer that thought
7688,2,the first covid19 cell getting ready to make a world record jump from a supermarket trash can to my face
7689,2,well done te runanga o ngati porou helping maori whose jobs are affected by covid19 helped my brother a wharfie with bills for 2 weeks900 supermarket vouchers my nephinlaw forestryw bills rent1200 supermarket vouchers
7690,2,i went to a supermarket in marol today and the people at the billing counter were not wearing masks not using sanitizers they were working like a normal day amidst many customers around udhavthackeray coronavirus covid19
7691,2,can you guys do this at all your stores please my sister spotted these in folsom covid19 covid19 coronavirus stayathome saferathome alonetogether toiletpaper cupcakedecorating cupcakes
7692,2,if prioritising elderly for online shopping please remember may be children have booked for elderly parents who live far away coronavirus corvid19uk
7693,2,went to countdown supermarket this morn was good to see that all staff were taking precautions and wearing disposable gloves while dealing with the public covid19 preventcoronavirus
7694,2,great to wake up to this article in the express about the work that is doing fuel our frontline britons fundraise vital food packages for our nhs coronavirus heroes please do continue to fund us
7695,2,to helo our dear customer to get over coronavirus disease covid19 we supply mask at cost prices now 3 ply disposable face mask with ce certification usd023pc exw china price kn95 mask with ce certification usd115pc exw if you need help pls dont hesitate to tell us
7696,2,how great would it be if governments had the same sense of urgency acting on climateaction as they do with covid19 australia would have a stronger economy healthier environment lower energy prices and improved national security auspol
7697,2,good morning wells fargo is committed to helping customers experiencing hardships from covid19 if you or someone you know needs support trained specialists are available to discuss consumer lending small business and deposit product
7698,2,lets help protect our frontline health workers i have a connection with a quality mask manufacturer they can provide bulk masks at market prices no gouging if you know any organizations that need masks please share this post or dm me maskshortage staystrong coronavirus
7699,2,as hospitals dont have visitors at the moment how about their gift shops get turned into supermarket express stores the closest to each hospital restock it every 4h amp its only for our hardworking staff nhs coronavirus covid19
7700,2,seneca county food pantries need donations now the covid19 pandemic has caused an increase in demand at local food pantries and seneca countys most vulnerable are still in need they are accepting nonperishable food items and monetary donations to purchase these food items
7701,2,i have toilet paper but also thin paper towels amp cloth i can use bidet or the india way is also a safe solution coronavirus bidet toiletpaper toiletpaperapocalypse toiletpaperpanic tpchallenge covid19 covid19 covid19outbreak
7702,2,kate and this is a bigger issue than many realize it takes time to move the supply chain from one area to another institutional v consumer it ll happen tho and already is pretty good freakonomics pod about this very topic from last week
7703,2,how chicago prepared for da virus
7704,2,supermarket workers are concerned i m grateful they re sharing their views the full interview here
7705,2,consumer voice has compiled a list of creative ideas and best practices for staying connected during the pandemic the list includes ways to communicate with loved ones and ideas for staying active and engaged while in isolation
7706,2,this is the new diamond a girl most treasured find love toiletpaper toiletpapercrisis ilovemyhusband husband he literally has my back coronavirus toiletpaperpanic covid19 socialdistancing
7707,2,covid19 is delaying brexit negotiations brexit negotiators spent months mulling the prospect of empty supermarket shelves and grounded flights their nightmare scenario duly arrived but from an unexpected source and an early victim of the pandemic ha
7708,2,spread the word tues 3 24 join consumer reports for a facebook live on staying safe through learn best practices for staying safe and navigating this crisis and ask questions live sign up for a fb reminder here
7709,2,distance learning is about to begin and the emails from teachers are coming fast and furious heres the schedule of classes just in case you need to keep everything straight good luck lancers
7710,2,bloodonhishandshannity attention to prevent the spread of coronavirus everyone in the usa needs to quit panic buying so we can have a chance at fighting the coronavirus hand sanitizer is like a vaccine if everyone has it it will work
7711,2,as we use all required materials to safeguard our selves lets dispose them safely and appropriately especially the little bottles for hands sanitizer covid2019 covid19out coronaviruslockdown coronavirus
7712,2,wild meat which had long been a dietary staple for many of the world s poorer people has morphed into a modern consumer luxury a positional good like a louis vuitton handbag or cartier watch 19
7713,2,think the easier option is no one should be walking unless you have a dog perhaps and you should be alone on driving to supermarket or a key worker role lets get tough for the last couple of weeks and protect as much life as possible
7714,2,im trying to play it safe but these prices doyou fightcovid19 covid19 covid2019
7715,2,california government needs to control who can go to grocery stores on what days itll control the run on supplies as well as control how many people are in one place at a given time each store i see has a packed parking lot coronavirus californiacoronavirus
7716,2,when people who said you dont want to end up stacking shelves in the supermarket now wishing they was working at the supermarketsonly place not going under plus the place where the whole world is relying on keeping there families fed the irony covid19 stockpiling
7717,2,i ve been head down working hard from home for a few weeks amp finally had to run my car s engine amp get some from the local soy left amp no one knew when the next shipment is coming in weird that some the effects of 19 didn t truly sink in until now
7718,2,but now with this covid19 pandemic my mother is a hero she has worked 14 days straight to get people in and out of the grocery store healthy and happy it is so nice to publicly scream my mothers praise
7719,2,covid19 pandemic and plunging global financial markets drove consumer confidence today to twoyear low according to survey
7720,2,ny ag james discusses combatting price gouging during the covid 19 pandemic saying close to 1 000 businesses have been issued cease and desist letters for selling hand sanitizers and basic essentials like toilet paper at exorbitant prices
7721,2,during closures schools will be able to provide weekly supermarket vouchers worth 15 for children eligible for free school meals these can be sent by email or as a gift card parents should contact their child s school to discuss which option is best for them
7722,2,icymi covid19 and the regions biggest supermarket chain interim pres ira kress joined to discuss the pandemics impact on operations and the safety of food workers and customers listen
7723,2,ufcw 951 members and grocery store workers around the country are making sure that the customers have what they need heres what you can do to help workers at the store when you need to get your essentials ufcw ufcw951 1u unionstrong coronavirus covid19
7724,2,panic shopping is happening covid19 it is important not to throw out our humanity and hike the prices of goods while it seem like a way to make extra moneyit is also important to know thatwe are all in this
7725,2,cycleways and pedestrian routes make transport more resilient and fairer they are immune to oil prices and quite resilient to extreme weather and viruses they dont discriminate by income gender or race
7726,2,heres a good bit of information about food shopping during the coronavirus pandemic its all about safety first folks this dr is giving solid advice that he also practices health wellness wednesdaywisdom besafe
7727,2,yes many thanks to but lets not forget too supermarket amp other staff at this difficult time all playing their part
7728,2,never in my career have i seen anyone cancel a call because they had to go to the grocery store thank you for the good laugh coronacrisis
7729,2,publishers are finding ways to help out during covid19 discounts online promotion of indie book stores virtual festivals amp author qampa supportindies indiebookstores by shopping at
7730,2,while we have been hard at work on our game i also work at a grocery store and during the covid19 pandemic its insane so we have agreed to use a lrg portion of the donations over the goal amount to help get food for shelters check us out covid19
7731,2,several portions of the caresact will directly impact financial institutions that furnish consumer information to credit reporting agencies under the fcra or service federallybacked mortgages more from and troy mainzer coronavirus covid19
7732,2,15 coronavirus hacks pandemic guide safe mask home diagnosis better than toilet paper sanitizers movies myths amp tips gtgtgt coronavirus pandemic mask test toiletpaper sanitizers
7733,2,where a supermarket delivery firm seems to have a better treatment regime that the government yes there are questions as to where these tests have come from but still
7734,2,well done waitrose the first supermarket that i have seen doing social distancing coronavirus waitrose nine elms
7735,2,hubs just went on a quest for toiletpaper and may the odds be ever in his favor coronavirus
7736,2,great our first case of confirmed covid19 in my city erie pa only a matter of time before one of the 3 of us grocery store employees in this house get it nice to know ya this is so overwhelming to me and we have no choice but to go to work
7737,2,here s how to make your trip to the grocery store safer amid the spread of go at off peak hours wipe down the handle of your shopping cart maintain a distance of at least 6 feet from others pay with credit to reduce contact wash your hands
7738,2,with gas prices dropping so low i see a huge increase happening when all of this is over but we could keep it low if everyone kept working at home if it wasnt a big deal for them or the company it would make life easier when all of this coronavirus stuff is over with
7739,2,and lucked out keep your toilet paper ill be over here hoarding bread inkedorganics letsgetthisbread yeetthiswheat buttwatts glutenpoweredglutes organic covid19 coronavirus toiletpaper hoarder
7740,2,3h into the norway covid19 shutdown i get to the store to grab some milk there are a billion cars outside the little grocery store and people are freaking out inside buying everything between heaven and earth best thing is the grocery stores arent even shutting down
7741,2,uber shares were up 33 in some markets like hong kong signs of recovery uber is seeing growth in its eats food delivery business even in hard hit markets like seattle the mobilityrevolution doesnt stop for coronavirus
7742,2,hi lisa i dont know where i got it i didnt do anything out of the ordinary days leading up school run supermarket gp petrol station etc this shows it can affect anyone amp highlights importance of phy
7743,2,i dare say it didnt sad how retailers can charge what they like for produce but milk has to be a set price so many hypocrisies beans are cheap and that reflects demand but i am ok to take a hit if consumer can bu
7744,2,with schools and businesses closed and many grocery store shelves left bare local nonprofits are playing a critical role in helping those in need we are privileged to provide additional support to these key organizations that will support vital services
7745,2,i wish every grocery store in america would set aside the first two hours of opening to allow senior citizens to shop like dollargeneral covid2019
7746,2,i may be naive but are food hoarding and selling off stock really helping the situation coronaviruspandemic covid19
7747,2,products that are shelfstable amp longlived are in demand as consumers are stockpiling staples in anticipation of state or selfimposed quarantines interest in fresh amp artisanal foods is being tested as consumers turn to preserved shelfstable products
7748,2,okay so i know this californialockdown amp covid2019 is serious but can i get an amen for the lack of traffic amp amazing gas prices right now gasprices latraffic
7749,2,contd could be allowed into store im also an essential worker and this was the only day i could get out to get shopping it seems neither my job nor my disability are enough to allow me to shop either online or in store with you waitrose coronavirus badshow disability
7750,2,19 is boris a strong enough leader
7751,2,welp time to stock up on can food and yes toilet paper thanks everyone for mass buying toilet paper to the point that i now have to buy more toilet paper to make sure i can still take a shit in two weeks jesus xd covid19 toiletpaperapocalypse
7752,2,ventured out for some groceries for us amp for my parents used up 14 bottle of handsanitizer on just the cart profusely thanked the cashiers for being there before i left the store please check on your friends in retail they are not okay coronavirus thankful
7753,2,instead of toiletpaper stock up on these good news they are absolutely free they are not susceptible to shortages no hoarding needed yippee and they can be accessed from literally anywhere coronavirus covid19
7754,2,toilet paper shortage solved this quarantine life pro tip is brought to you by your cleanass friends at viralhappyhour drinkalonetogether virtualhappyhour quarantine quarantineliving covid19 coronavirus toiletpaper
7755,2,please start including grocery store workers in your discussions on people on the front lines of this coronacrisis thank them while you are at the registers and in the aisles
7756,2,coronavirus pandemic bigbasket grofers urgers people not panic as orders surge affect deliveries bigbasket grofers coronavirus coronavirusoutbreakindia coronavirusoutbreak covid19
7757,2,good job nalgonda sp ranga garu warning traders and others to ensure prices of vegetables are not hiked up all district sps and police across nation must do the same donthikevegetableprices coronavirus
7758,2,stay on top of increased consumer demand stay connected and stay in line with the governments socialdistancing advice with twowayradios in warehouses and distribution centres speak to 2cl today to see how we can help
7759,2,yeah absolute bargain please ebay for goodness sake dont let these criminals get away with it selling 50ml bottle of handsantiser worth 1 for such ridiculous prices people arent panicbuying they are buying to sel
7760,2,malaysia corona case gonna get lot worse and you all be blaming it at the government like you people are not the one that not following the rules and decided it is the best to crowd your local supermarket covid2019 malaysia
7761,2,smoke and mirrors prudential says its ceo will salary will be reduced by 23k to 1 15m how will the poor chap manage hours later the insurer hands its ceo share incentives worth 878 873 at current share prices fat cats still lapping up the cream
7762,2,taken by henk zwoferink on saturday in wrgl our black beauty hauled a train bringing the last tourists home our colleagues are workinghard to keep supply chains running while respecting the measures to ensure everyones safety a pleasure to work with such dedicatedpeople
7763,2,effective and affordable solution to implement 6 feet in grocery or pharmacy instantaneously just ask americans to open umbrella in the store
7764,2,i just wonder whether this isn t others u know who u are using covid 19 as an excuse not to honor commitments and dropping prices others egarla are collecting definitely skulduggery here need help from unscrupulous practices
7765,2,to highlight the lives and conditions of workers were introducing a new series on our website on covid19 work in the time of coronavirus for our first feature we have a testimonial of a grocery store worker do you have a story to share dm us
7766,2,is the biggest supermarket chain in the united states it has 453000 employees and many receive no sick leave even after 2 employees tested positive for covid19 still wont provide paid sick leave to everyone
7767,2,dont panic instead put premium on hygiene eat healthy food drink a lot of water take vitamins and exercise just to combat this pandemic covid19 take care folks
7768,2,online shopping during pandemic sounds great but as grocery stores try to fill digital orders its getting easier to just shop inside covid19 coronavirus onlineshopping grocerydelivery groceries food
7769,2,amid the rapid spread of the novel coronavirus covid19 doctors have advised that in addition to regularly washing hands one should also disinfect their smartphone every 90 minutes with alcoholbased hand sanitizer coronavirususa corona covid19 covid19outbreak
7770,2,toilet paper is the real cure of coronavirus take care of yourselves this days my dearly friends
7771,2,legendary investor howard marks cfa shared his analysis and insight on covid19 amp the economy and why asset prices may be poised for a decline fasten your seatbelts economy covid19 investing cfa investments bonds equitymarkets
7772,2,grocery store workers we want to hear about what stores are and arent doing to keep you and shoppers safe we would never use your name without your permission survey here or dm me
7773,2,coronavirus trying to order groceries online some tips to do it successfully coronavirus groceries
7774,2,dear supermarket workers so sorry to hear that your customers are behaving like cnts coronavirus covid19
7775,2,covid19 only signals the end of nonautomated processes going forward everything will be algorithmic and systemically computer oriented amazon delivery warehouses will become the supermarket most movies wont be shown live but streamed from the home
7776,2,tennessee distillery can make 3000 gallons of hand sanitizer day breakingnews breaking coronavirus quarantine covid19
7777,2,tesco tells people to visit stores to get food but what is it like if you work in a supermarket or other retailer now are people respecting the rules coronavirus
7778,2,a grown 40 something year old woman coughed directly on to the avocados at my local grocery store she didnt even have the courtesy to aim for a less desirable fruit or vegetable coronavirus
7779,2,theres going to be so many due to covid19 shutdown our prices are now notices after the welcome back specials of course
7780,2,from the supermarket teams to the head honchos the public service workers you guys are amazing and nz appreciates your sacrifice of family time to go out there and keep us running 19 19nz 2 2
7781,2,thats the practical reality there is demand for quality ecological food and a small market willing to pay for it big problem is accessing a direct or efficient route to that market perhaps one good thing from covid19 wil
7782,2,my mom got me this hand sanitizer dont get me wrong im thankful but of all the different brands and places it could have come from i hope its not contaminated coronavirus
7783,2,4220 consumer reports tell and to protect people from financial hardship due to the coronavirus pandemic put people first not corporations sign the petition
7784,2,times we live in 8 for a 100ml hand sanitizer for real covid19 handsanitizer coronavirus covid19 dublin
7785,2,government to setup special fuel price stabilize fund and maintain fuel price under a flat rate for one yaer no increase or decrease fuel prices for at least one year minister bandula gunawardana srilanka lka coronavirus genelecsl
7786,2,real estate is clearly a superior as the sectorwide turbulence caused by the covid19 and the oil price war pushing prices to as low as 25 per barrel gold peaked then reduced after opening march at rs4274 per gramnow once again on a downward trajectory
7787,2,hi it seems pretty clear that supermarkets are likely to be one of the main places for transmission of covid19 when will you be a providing ppe to staffampcustomers b prioritising clockampcollect c sorting out the home delivery mess
7788,2,grocery store employees may be considered the new unsung heroes right now
7789,2,the 2 rolls parody played earlier on
7790,2,kenyans stock your house with enough food stuffs before the prices hike from tomorrow expect total lockdown especially in major cities like nairobilets not joke with the covid19 expect the press briefing from the state stayhome retweet covidiot coronavirusinkenya
7791,2,more lies from the senator r mar 10 concerned about coronavirus remember this the consumer is strong the economy is strong amp jobs are growing which puts us in the best economic position t
7792,2,the cocoa packs program in the hershey area has been helping kids and families with food assistance for years but is now seeing increased demand because of covid19 the story on wgal news 8 today
7793,2,covid19 coronavirus i have a warehouse in la to wholesale free wash hand sanitizer in a very low price retailers or anyone in us can contact me ask for price and moq at least 100cnsall the relavant certifications are provided
7794,2,also new from southwark f you are a local food business who has closed scaled back and has unwanted stock or surplus food please contact publichealth gov uk and we will help connect you to an organisation who can redistribute your food
7795,2,to those celebrating passover and easter this year food shopping can be a bit more challenging than usual as you prepare your holiday meals remember you can order fresh meat fruits and veggies from ma farmers via online ordering and delivery
7796,2,are you facing economic hardship due to covid19 and concerned about how to pay your mortgage the consumer financial protection bureau offers this guide to coronavirus mortgage relief options
7797,2,amazon has changed some of its shipping procedures due to the current rise in online shopping check out our latest blog post on amazons new shipping status and few steps you can take to ensure your amazon advertising efforts can still be effective
7798,2,need to stock the freezer with some easy meals has some great ideas including our cauliflower walnut tacos
7799,2,want to get your coronavirus relief check scammers do too coronavirus covid19
7800,2,my dad came up to me all happy and he told me that this quarantine life is doing his pockets justice since im not out spending his money but ive been online shopping with his card and have spent over 200 already should i tell him now or later quarantine coronavirus
7801,2,stay home this is a pandemic churches need to do the services online do your grocery shopping online and tip well i will be doing the same if you do go out wear a mask stayhome coronavirus covid19 coronaviruspandemic
7802,2,this weekend a large church not far from me defied the governor s social distancing order and held services the church is right next door to a very large supermarket one of the employees at the supermarket has tested positive for covid 19 this is a photo of the church
7803,2,alert grocery stores in the los angeles area have started offering specific times for at risk populations including seniors and those with disabilities to shop during the outbreak check with your local grocery store for hours
7804,2,left my house for first time in 6 days to run to the supermarket to get bread and there are parents out walking leisurely with their kids running around like its summer holidays gtlt gtlt gtlt coronavirus
7805,2,because were in grocery outlet biz our office is still staffed my wife has me taking clothes off in laundry room as soon as i walk in and a strict no touching rule hand sanitizer station by the door wipe the door knob go wash it
7806,2,when and cummings etc came out in support of eugenics did they anticipate that survival of the fittest would be defined as who could grab the most packets of toilet rolls as possible in a game of supermarket sweep
7807,2,how about delivering a box of fresh veg and supplies to every dr and nurse on the frontline of covid19 in australia spermarketprofitsforgood stevencain
7808,2,just been to my local this is an example of 2 areas in the shop not including the baby isle pain relief dried food tinned also frozen foods werent overly stocked lets hope the rest of us who havent stock piled dont get quarantined dontbeselfish covid19 uk
7809,2,for a long time we could only dream of what reid s distillery would look like it s hard to overstate the impact of covid 19 on us and all the other small businesses the best ways to support is to enjoy reid s gin at home our retail store is now open everyday 11am 11pm
7810,2,bookstores are more than just places to buy books theyre community spaces where customers go to browse talk and eat its how theyve survived amazons discounted prices and fast shipping but now with the coronavirus forcing people to stay in their homes
7811,2,211 coronavirus workingremotely technologytuesday in some areas issues at this time appear to be internetprovider based not isolated to a certain method of remote access or screen sharing consumer networks are being flooded be patient with your tech support provider
7812,2,government cancels all events tells people to stay at home only to go out to get food result huge queues and lots of people in the supermarket where the chance is obviously higher to get 19 the video of the line in front of the aldi supermarket is an old one
7813,2,i do hope the gouging bastards selling hand sanitiser at vastly inflated prices get their comeuppance covid19
7814,2,cfc allstates 15 premium cut a good first step much more relief needed for drivers idled by covid19 via yubanet sacramento april 8 2020 responding to calls from consumer federation of california education
7815,2,while its true that many things are difficult to find such as flour sugar eggs canned goods and paper products newengland grocery stores still have plenty of food coronavirus covid19 toiletpaper
7816,2,covid19 special live phonein program with shri k gopalaiah honble minister for food civil supplies amp consumer affairs and legal metrology department watch it on dd chandana from 12pm today140420 call us at 08023542599699 to interact stayathome indiafightscorona
7817,2,boneless or traditional whichever you prefer our wing packs are packed w flavor amp savings for u great taste amp prices you compare call ahead amp carry out flavors wings n daiquiris 5005 s cooper st arlington tx
7818,2,coronavirus outbreak house passes relief bill reached by pelosi and white house coronavirus covid19 economy business vikez tech investors consumer us
7819,2,why some local businesses will get through covid19 better than others family firms and retailers with online presence more likely to survive economic standstill and changes in consumer behaviour that will follow say u of a experts
7820,2,we seem to be able to deliver our high risk relatives from endless paranoia by triggering 70s sitcom nostalgia i was born in the 70s and dont like them but just saying bernie sanders looks like mr woodman on kotter made my fil p
7821,2,to my us friends dr birx says this is the moment to not be going to the grocery store not going to the pharmacy but doing everything you can to keep your family and your friends safe stay home stay healthy coronavirus covid19 creatives
7822,2,i actually saw a few rolls of toilet paper in the grocery store today im thinking that maybe just maybe were coming back to our senses on that one and no i didnt buy any im still good from my single 9roll package from before covid19 coronavirus chilltheeffout
7823,2,opec the group composed of opec russia and other oil producing nations successfully concludes a deal to cut oil output by 97 million bpd which amounts to 10 percent of global supply after a compromise with mexico oott saudiarabia
7824,2,prices for some food staples increase as covid 19 impacts on labor remain a concern
7825,2,pakistan is facing growing calls to declare force majeure in its liquefied natural gas lng deal with qatar following a sharp dip in consumer demand in the wake of coronavirusrelated lockdown pakistan lng gas lockdown coronavirus
7826,2,mr president idea for you to help with costs since oil is around 2025 dollars a barrel raise gas prices 50 cents to bring in revenue to help with covid 19 cost and are national debt with one caveat when oil hits 50 a barrel the th
7827,2,we need to do more protect grocery store clerks from covid19 and from potentially spreading the virus they interact with 100s of people each day please require checkout clerks to wear masks provided by their employer12
7828,2,most probably in cool air conditioned environment follow the equator if so even icu could be a conducive environment and the only solution is alcohol sprays supply large quantities to every street for decontaminati
7829,2,farmers facing more challenges with
7830,2,covid19 is impacting food supply chains amp consumer markets as well as agricultural production amp farm labor supply watch from discuss this with amp via
7831,2,is offering a free drink and a treat to health care workers and grocery store employees during the coronavirus pandemic heres how you can donate or take partgtgt
7832,2,here in australia ppl volunteering to collect groceries for desperate isolating ppl big chain delivering to local pickup points ppl can volunteer to help do contactless delivery or ask for it nice idea usa can copy htt
7833,2,non surgical mask by to standard and specifications to ensure protection for you you can order large quantities or buy 1 through our retail store
7834,2,my cousin and aunty and many other members of my extended family live there my aunty works at asda and my cousin works for another supermarket but is currently in isolation as her friends husband has coronavirus
7835,2,join us on monday when the dust settles consumer goods companies and retailers will have to adjust to new ways of working in a new postcovid19 normal what new strategies will stick going forward and which will go back to more triedandtrue methods
7836,2,we like grocery shopping because we enjoy picking our own produce however covid19 is keeping many of us away from the stores we are reconsidering our stance on having our groceries delivered heres why
